nx,num_steps,xvals,sol
90,300,"[-1.         -0.97777778 -0.95555556 -0.93333333 -0.91111111 -0.88888889
 -0.86666667 -0.84444444 -0.82222222 -0.8        -0.77777778 -0.75555556
 -0.73333333 -0.71111111 -0.68888889 -0.66666667 -0.64444444 -0.62222222
 -0.6        -0.57777778 -0.55555556 -0.53333333 -0.51111111 -0.48888889
 -0.46666667 -0.44444444 -0.42222222 -0.4        -0.37777778 -0.35555556
 -0.33333333 -0.31111111 -0.28888889 -0.26666667 -0.24444444 -0.22222222
 -0.2        -0.17777778 -0.15555556 -0.13333333 -0.11111111 -0.08888889
 -0.06666667 -0.04444444 -0.02222222  0.          0.02222222  0.04444444
  0.06666667  0.08888889  0.11111111  0.13333333  0.15555556  0.17777778
  0.2         0.22222222  0.24444444  0.26666667  0.28888889  0.31111111
  0.33333333  0.35555556  0.37777778  0.4         0.42222222  0.44444444
  0.46666667  0.48888889  0.51111111  0.53333333  0.55555556  0.57777778
  0.6         0.62222222  0.64444444  0.66666667  0.68888889  0.71111111
  0.73333333  0.75555556  0.77777778  0.8         0.82222222  0.84444444
  0.86666667  0.88888889  0.91111111  0.93333333  0.95555556  0.97777778
  1.        ]","[0.76497085 0.76497411 0.7649841  0.76500126 0.76502603 0.76505887
 0.76510025 0.76515063 0.7652105  0.76528034 0.76536065 0.76545192
 0.76555466 0.76566936 0.76579655 0.76593672 0.76609039 0.76625805
 0.76644023 0.76663741 0.7668501  0.76707878 0.76732393 0.76758603
 0.76786554 0.76816291 0.76847857 0.76881295 0.76916643 0.76953942
 0.76993226 0.7703453  0.77077885 0.7712332  0.77170861 0.77220531
 0.77272349 0.77326331 0.77382491 0.77440836 0.77501372 0.77564099
 0.77629012 0.77696102 0.77765356 0.77836754 0.77910273 0.7798588
 0.78063542 0.78143214 0.78224848 0.78308389 0.78393774 0.78480934
 0.7856979  0.78660259 0.78752246 0.78845651 0.78940362 0.79036261
 0.79133218 0.79231095 0.79329743 0.79429003 0.79528705 0.79628667
 0.79728696 0.79828588 0.79928125 0.80027075 0.80125196 0.80222229
 0.80317901 0.80411926 0.80504    0.80593804 0.80681004 0.80765247
 0.80846163 0.80923362 0.80996438 0.81064964 0.81128493 0.81186558
 0.81238668 0.81284314 0.81322962 0.81354054 0.81377011 0.81391227
 0.81396073]"
90,370,"[-1.         -0.97777778 -0.95555556 -0.93333333 -0.91111111 -0.88888889
 -0.86666667 -0.84444444 -0.82222222 -0.8        -0.77777778 -0.75555556
 -0.73333333 -0.71111111 -0.68888889 -0.66666667 -0.64444444 -0.62222222
 -0.6        -0.57777778 -0.55555556 -0.53333333 -0.51111111 -0.48888889
 -0.46666667 -0.44444444 -0.42222222 -0.4        -0.37777778 -0.35555556
 -0.33333333 -0.31111111 -0.28888889 -0.26666667 -0.24444444 -0.22222222
 -0.2        -0.17777778 -0.15555556 -0.13333333 -0.11111111 -0.08888889
 -0.06666667 -0.04444444 -0.02222222  0.          0.02222222  0.04444444
  0.06666667  0.08888889  0.11111111  0.13333333  0.15555556  0.17777778
  0.2         0.22222222  0.24444444  0.26666667  0.28888889  0.31111111
  0.33333333  0.35555556  0.37777778  0.4         0.42222222  0.44444444
  0.46666667  0.48888889  0.51111111  0.53333333  0.55555556  0.57777778
  0.6         0.62222222  0.64444444  0.66666667  0.68888889  0.71111111
  0.73333333  0.75555556  0.77777778  0.8         0.82222222  0.84444444
  0.86666667  0.88888889  0.91111111  0.93333333  0.95555556  0.97777778
  1.        ]","[0.76497629 0.76497954 0.76498951 0.76500662 0.76503132 0.76506408
 0.76510534 0.76515559 0.76521529 0.76528495 0.76536504 0.76545606
 0.76555853 0.76567293 0.76579978 0.76593958 0.76609285 0.76626008
 0.76644179 0.76663847 0.76685062 0.76707872 0.76732327 0.76758473
 0.76786355 0.76816021 0.76847511 0.7688087  0.76916136 0.76953349
 0.76992544 0.77033755 0.77077014 0.7712235  0.77169789 0.77219354
 0.77271064 0.77324936 0.77380983 0.77439213 0.77499631 0.77562239
 0.77627031 0.77693998 0.77763129 0.77834402 0.77907794 0.77983276
 0.7806081  0.78140355 0.78221863 0.78305277 0.78390536 0.7847757
 0.78566303 0.78656649 0.78748515 0.788418   0.78936393 0.79032177
 0.79129021 0.79226787 0.79325327 0.79424482 0.79524082 0.79623945
 0.79723879 0.79823679 0.79923127 0.80021993 0.80120033 0.80216988
 0.80312587 0.80406542 0.8049855  0.80588292 0.80675434 0.80759622
 0.80840487 0.80917639 0.80990673 0.81059159 0.81122653 0.81180686
 0.81232768 0.8127839  0.81317018 0.81348094 0.81371039 0.81385248
 0.81390092]"
90,440,"[-1.         -0.97777778 -0.95555556 -0.93333333 -0.91111111 -0.88888889
 -0.86666667 -0.84444444 -0.82222222 -0.8        -0.77777778 -0.75555556
 -0.73333333 -0.71111111 -0.68888889 -0.66666667 -0.64444444 -0.62222222
 -0.6        -0.57777778 -0.55555556 -0.53333333 -0.51111111 -0.48888889
 -0.46666667 -0.44444444 -0.42222222 -0.4        -0.37777778 -0.35555556
 -0.33333333 -0.31111111 -0.28888889 -0.26666667 -0.24444444 -0.22222222
 -0.2        -0.17777778 -0.15555556 -0.13333333 -0.11111111 -0.08888889
 -0.06666667 -0.04444444 -0.02222222  0.          0.02222222  0.04444444
  0.06666667  0.08888889  0.11111111  0.13333333  0.15555556  0.17777778
  0.2         0.22222222  0.24444444  0.26666667  0.28888889  0.31111111
  0.33333333  0.35555556  0.37777778  0.4         0.42222222  0.44444444
  0.46666667  0.48888889  0.51111111  0.53333333  0.55555556  0.57777778
  0.6         0.62222222  0.64444444  0.66666667  0.68888889  0.71111111
  0.73333333  0.75555556  0.77777778  0.8         0.82222222  0.84444444
  0.86666667  0.88888889  0.91111111  0.93333333  0.95555556  0.97777778
  1.        ]","[0.76498    0.76498325 0.76499319 0.76501027 0.76503493 0.76506762
 0.76510881 0.76515896 0.76521856 0.76528808 0.76536803 0.76545889
 0.76556117 0.76567536 0.76580198 0.76594154 0.76609453 0.76626147
 0.76644286 0.76663919 0.76685098 0.76707869 0.76732282 0.76758384
 0.7678622  0.76815837 0.76847276 0.76880581 0.76915791 0.76952945
 0.76992079 0.77033228 0.77076422 0.7712169  0.77169059 0.77218553
 0.77270189 0.77323986 0.77379956 0.77438108 0.77498446 0.77560972
 0.77625682 0.77692566 0.77761612 0.778328   0.77906107 0.77981502
 0.78058949 0.78138408 0.78219829 0.78303157 0.7838833  0.78475278
 0.78563926 0.78654188 0.78745971 0.78839174 0.78933687 0.79029392
 0.79126158 0.79223849 0.79322315 0.79421398 0.79520928 0.79620724
 0.79720593 0.7982033  0.79919717 0.80018525 0.80116509 0.80213411
 0.80308959 0.80402866 0.80494829 0.80584528 0.8067163  0.8075578
 0.8083661  0.8091373  0.80986734 0.81055193 0.81118662 0.81176673
 0.81228737 0.81274342 0.81312956 0.81344021 0.81366958 0.81381162
 0.81386004]"
90,510,"[-1.         -0.97777778 -0.95555556 -0.93333333 -0.91111111 -0.88888889
 -0.86666667 -0.84444444 -0.82222222 -0.8        -0.77777778 -0.75555556
 -0.73333333 -0.71111111 -0.68888889 -0.66666667 -0.64444444 -0.62222222
 -0.6        -0.57777778 -0.55555556 -0.53333333 -0.51111111 -0.48888889
 -0.46666667 -0.44444444 -0.42222222 -0.4        -0.37777778 -0.35555556
 -0.33333333 -0.31111111 -0.28888889 -0.26666667 -0.24444444 -0.22222222
 -0.2        -0.17777778 -0.15555556 -0.13333333 -0.11111111 -0.08888889
 -0.06666667 -0.04444444 -0.02222222  0.          0.02222222  0.04444444
  0.06666667  0.08888889  0.11111111  0.13333333  0.15555556  0.17777778
  0.2         0.22222222  0.24444444  0.26666667  0.28888889  0.31111111
  0.33333333  0.35555556  0.37777778  0.4         0.42222222  0.44444444
  0.46666667  0.48888889  0.51111111  0.53333333  0.55555556  0.57777778
  0.6         0.62222222  0.64444444  0.66666667  0.68888889  0.71111111
  0.73333333  0.75555556  0.77777778  0.8         0.82222222  0.84444444
  0.86666667  0.88888889  0.91111111  0.93333333  0.95555556  0.97777778
  1.        ]","[0.76498269 0.76498593 0.76499586 0.76501292 0.76503754 0.76507019
 0.76511132 0.76516141 0.76522093 0.76529036 0.7653702  0.76546094
 0.76556308 0.76567713 0.76580358 0.76594295 0.76609575 0.76626247
 0.76644363 0.76663972 0.76685124 0.76707867 0.7673225  0.7675832
 0.76786123 0.76815704 0.76847106 0.76880372 0.76915542 0.76952653
 0.76991743 0.77032846 0.77075992 0.77121212 0.77168531 0.77217972
 0.77269556 0.77323298 0.77379212 0.77437307 0.77497587 0.77560054
 0.77624704 0.77691528 0.77760512 0.77831639 0.77904883 0.77980215
 0.780576   0.78136996 0.78218354 0.78301619 0.78386729 0.78473616
 0.78562202 0.78652403 0.78744126 0.78837269 0.78931724 0.79027371
 0.79124081 0.79221717 0.7932013  0.7941916  0.7951864  0.79618386
 0.79718207 0.79817898 0.79917242 0.80016007 0.8011395  0.80210814
 0.80306325 0.80400197 0.80492126 0.80581795 0.80668867 0.8075299
 0.80833794 0.8091089  0.80983872 0.81052312 0.81115763 0.81173758
 0.81225807 0.812714   0.81310004 0.81341061 0.81363992 0.81378193
 0.81383033]"
90,580,"[-1.         -0.97777778 -0.95555556 -0.93333333 -0.91111111 -0.88888889
 -0.86666667 -0.84444444 -0.82222222 -0.8        -0.77777778 -0.75555556
 -0.73333333 -0.71111111 -0.68888889 -0.66666667 -0.64444444 -0.62222222
 -0.6        -0.57777778 -0.55555556 -0.53333333 -0.51111111 -0.48888889
 -0.46666667 -0.44444444 -0.42222222 -0.4        -0.37777778 -0.35555556
 -0.33333333 -0.31111111 -0.28888889 -0.26666667 -0.24444444 -0.22222222
 -0.2        -0.17777778 -0.15555556 -0.13333333 -0.11111111 -0.08888889
 -0.06666667 -0.04444444 -0.02222222  0.          0.02222222  0.04444444
  0.06666667  0.08888889  0.11111111  0.13333333  0.15555556  0.17777778
  0.2         0.22222222  0.24444444  0.26666667  0.28888889  0.31111111
  0.33333333  0.35555556  0.37777778  0.4         0.42222222  0.44444444
  0.46666667  0.48888889  0.51111111  0.53333333  0.55555556  0.57777778
  0.6         0.62222222  0.64444444  0.66666667  0.68888889  0.71111111
  0.73333333  0.75555556  0.77777778  0.8         0.82222222  0.84444444
  0.86666667  0.88888889  0.91111111  0.93333333  0.95555556  0.97777778
  1.        ]","[0.76498473 0.76498797 0.76499789 0.76501493 0.76503953 0.76507214
 0.76511323 0.76516327 0.76522272 0.76529208 0.76537184 0.76546249
 0.76556453 0.76567846 0.76580479 0.76594403 0.76609668 0.76626324
 0.76644422 0.76664012 0.76685144 0.76707866 0.76732226 0.76758272
 0.76786049 0.76815603 0.76846977 0.76880214 0.76915352 0.76952432
 0.76991489 0.77032556 0.77075667 0.7712085  0.7716813  0.77217532
 0.77269075 0.77322776 0.77378648 0.774367   0.77496936 0.77559359
 0.77623963 0.77690741 0.77759678 0.77830758 0.77903955 0.7797924
 0.78056577 0.78135925 0.78217235 0.78300453 0.78385516 0.78472355
 0.78560894 0.78651049 0.78742726 0.78835825 0.78930235 0.79025838
 0.79122506 0.79220099 0.79318471 0.79417462 0.79516903 0.79616612
 0.79716397 0.79816053 0.79915363 0.80014096 0.80112008 0.80208842
 0.80304325 0.8039817  0.80490074 0.80579719 0.80666769 0.80750871
 0.80831656 0.80908734 0.80981699 0.81050124 0.81113561 0.81171543
 0.81223582 0.81269166 0.81307762 0.81338813 0.8136174  0.81375938
 0.81380777]"
90,650,"[-1.         -0.97777778 -0.95555556 -0.93333333 -0.91111111 -0.88888889
 -0.86666667 -0.84444444 -0.82222222 -0.8        -0.77777778 -0.75555556
 -0.73333333 -0.71111111 -0.68888889 -0.66666667 -0.64444444 -0.62222222
 -0.6        -0.57777778 -0.55555556 -0.53333333 -0.51111111 -0.48888889
 -0.46666667 -0.44444444 -0.42222222 -0.4        -0.37777778 -0.35555556
 -0.33333333 -0.31111111 -0.28888889 -0.26666667 -0.24444444 -0.22222222
 -0.2        -0.17777778 -0.15555556 -0.13333333 -0.11111111 -0.08888889
 -0.06666667 -0.04444444 -0.02222222  0.          0.02222222  0.04444444
  0.06666667  0.08888889  0.11111111  0.13333333  0.15555556  0.17777778
  0.2         0.22222222  0.24444444  0.26666667  0.28888889  0.31111111
  0.33333333  0.35555556  0.37777778  0.4         0.42222222  0.44444444
  0.46666667  0.48888889  0.51111111  0.53333333  0.55555556  0.57777778
  0.6         0.62222222  0.64444444  0.66666667  0.68888889  0.71111111
  0.73333333  0.75555556  0.77777778  0.8         0.82222222  0.84444444
  0.86666667  0.88888889  0.91111111  0.93333333  0.95555556  0.97777778
  1.        ]","[0.76498633 0.76498956 0.76499948 0.7650165  0.76504108 0.76507367
 0.76511473 0.76516472 0.76522413 0.76529344 0.76537313 0.76546371
 0.76556567 0.76567951 0.76580574 0.76594487 0.7660974  0.76626384
 0.76644468 0.76664044 0.76685159 0.76707864 0.76732207 0.76758234
 0.76785991 0.76815524 0.76846876 0.76880089 0.76915204 0.76952258
 0.76991289 0.7703233  0.77075412 0.77120566 0.77167816 0.77217187
 0.77268699 0.77322367 0.77378206 0.77436224 0.77496426 0.77558813
 0.77623382 0.77690123 0.77759025 0.77830067 0.77903227 0.77978475
 0.78055775 0.78135085 0.78216358 0.78299538 0.78384564 0.78471366
 0.78559869 0.78649987 0.78741628 0.78834691 0.78929067 0.79024635
 0.79121269 0.7921883  0.7931717  0.7941613  0.7951554  0.7961522
 0.79714976 0.79814605 0.79913888 0.80012596 0.80110484 0.80207294
 0.80302755 0.80396579 0.80488464 0.80578089 0.80665122 0.80749207
 0.80829977 0.80907041 0.80979993 0.81048405 0.81111832 0.81169805
 0.81221835 0.81267411 0.81306001 0.81337047 0.81359971 0.81374166
 0.81379005]"
90,720,"[-1.         -0.97777778 -0.95555556 -0.93333333 -0.91111111 -0.88888889
 -0.86666667 -0.84444444 -0.82222222 -0.8        -0.77777778 -0.75555556
 -0.73333333 -0.71111111 -0.68888889 -0.66666667 -0.64444444 -0.62222222
 -0.6        -0.57777778 -0.55555556 -0.53333333 -0.51111111 -0.48888889
 -0.46666667 -0.44444444 -0.42222222 -0.4        -0.37777778 -0.35555556
 -0.33333333 -0.31111111 -0.28888889 -0.26666667 -0.24444444 -0.22222222
 -0.2        -0.17777778 -0.15555556 -0.13333333 -0.11111111 -0.08888889
 -0.06666667 -0.04444444 -0.02222222  0.          0.02222222  0.04444444
  0.06666667  0.08888889  0.11111111  0.13333333  0.15555556  0.17777778
  0.2         0.22222222  0.24444444  0.26666667  0.28888889  0.31111111
  0.33333333  0.35555556  0.37777778  0.4         0.42222222  0.44444444
  0.46666667  0.48888889  0.51111111  0.53333333  0.55555556  0.57777778
  0.6         0.62222222  0.64444444  0.66666667  0.68888889  0.71111111
  0.73333333  0.75555556  0.77777778  0.8         0.82222222  0.84444444
  0.86666667  0.88888889  0.91111111  0.93333333  0.95555556  0.97777778
  1.        ]","[0.76498762 0.76499085 0.76500076 0.76501777 0.76504233 0.7650749
 0.76511593 0.76516589 0.76522526 0.76529453 0.76537417 0.76546469
 0.76556659 0.76568036 0.76580651 0.76594555 0.76609799 0.76626432
 0.76644505 0.76664069 0.76685172 0.76707864 0.76732192 0.76758203
 0.76785945 0.76815461 0.76846795 0.7687999  0.76915085 0.76952119
 0.76991128 0.77032147 0.77075207 0.77120337 0.77167563 0.7721691
 0.77268396 0.77322038 0.7737785  0.7743584  0.77496015 0.77558374
 0.77622914 0.77689626 0.77758498 0.77829511 0.77902641 0.77977859
 0.78055129 0.78134409 0.78215651 0.78298801 0.78383797 0.7847057
 0.78559042 0.78649131 0.78740743 0.78833778 0.78928125 0.79023667
 0.79120273 0.79217808 0.79316122 0.79415056 0.79514442 0.79614098
 0.79713831 0.79813438 0.799127   0.80011387 0.80109255 0.80206047
 0.8030149  0.80395297 0.80487165 0.80576776 0.80663794 0.80747866
 0.80828623 0.80905676 0.80978617 0.8104702  0.81110438 0.81168403
 0.81220426 0.81265997 0.81304582 0.81335624 0.81358544 0.81372738
 0.81377576]"
90,790,"[-1.         -0.97777778 -0.95555556 -0.93333333 -0.91111111 -0.88888889
 -0.86666667 -0.84444444 -0.82222222 -0.8        -0.77777778 -0.75555556
 -0.73333333 -0.71111111 -0.68888889 -0.66666667 -0.64444444 -0.62222222
 -0.6        -0.57777778 -0.55555556 -0.53333333 -0.51111111 -0.48888889
 -0.46666667 -0.44444444 -0.42222222 -0.4        -0.37777778 -0.35555556
 -0.33333333 -0.31111111 -0.28888889 -0.26666667 -0.24444444 -0.22222222
 -0.2        -0.17777778 -0.15555556 -0.13333333 -0.11111111 -0.08888889
 -0.06666667 -0.04444444 -0.02222222  0.          0.02222222  0.04444444
  0.06666667  0.08888889  0.11111111  0.13333333  0.15555556  0.17777778
  0.2         0.22222222  0.24444444  0.26666667  0.28888889  0.31111111
  0.33333333  0.35555556  0.37777778  0.4         0.42222222  0.44444444
  0.46666667  0.48888889  0.51111111  0.53333333  0.55555556  0.57777778
  0.6         0.62222222  0.64444444  0.66666667  0.68888889  0.71111111
  0.73333333  0.75555556  0.77777778  0.8         0.82222222  0.84444444
  0.86666667  0.88888889  0.91111111  0.93333333  0.95555556  0.97777778
  1.        ]","[0.76498868 0.76499191 0.76500181 0.76501881 0.76504336 0.76507591
 0.76511692 0.76516686 0.7652262  0.76529542 0.76537503 0.7654655
 0.76556734 0.76568105 0.76580714 0.76594611 0.76609847 0.76626472
 0.76644536 0.7666409  0.76685183 0.76707863 0.76732179 0.76758178
 0.76785906 0.76815409 0.76846728 0.76879907 0.76914987 0.76952004
 0.76990996 0.77031997 0.77075038 0.77120149 0.77167355 0.77216681
 0.77268146 0.77321767 0.77377557 0.77435525 0.77495677 0.77558012
 0.77622529 0.77689217 0.77758065 0.77829054 0.77902159 0.77977352
 0.78054597 0.78133852 0.7821507  0.78298195 0.78383166 0.78469914
 0.78558363 0.78648427 0.78740016 0.78833027 0.78927351 0.79022869
 0.79119454 0.79216967 0.79315259 0.79414173 0.79513538 0.79613175
 0.79712889 0.79812478 0.79911722 0.80010392 0.80108244 0.80205021
 0.80300449 0.80394242 0.80486097 0.80575695 0.80662701 0.80746763
 0.80827509 0.80904553 0.80977485 0.8104588  0.81109291 0.81167249
 0.81219267 0.81264832 0.81303413 0.81334452 0.8135737  0.81371563
 0.813764  ]"
90,860,"[-1.         -0.97777778 -0.95555556 -0.93333333 -0.91111111 -0.88888889
 -0.86666667 -0.84444444 -0.82222222 -0.8        -0.77777778 -0.75555556
 -0.73333333 -0.71111111 -0.68888889 -0.66666667 -0.64444444 -0.62222222
 -0.6        -0.57777778 -0.55555556 -0.53333333 -0.51111111 -0.48888889
 -0.46666667 -0.44444444 -0.42222222 -0.4        -0.37777778 -0.35555556
 -0.33333333 -0.31111111 -0.28888889 -0.26666667 -0.24444444 -0.22222222
 -0.2        -0.17777778 -0.15555556 -0.13333333 -0.11111111 -0.08888889
 -0.06666667 -0.04444444 -0.02222222  0.          0.02222222  0.04444444
  0.06666667  0.08888889  0.11111111  0.13333333  0.15555556  0.17777778
  0.2         0.22222222  0.24444444  0.26666667  0.28888889  0.31111111
  0.33333333  0.35555556  0.37777778  0.4         0.42222222  0.44444444
  0.46666667  0.48888889  0.51111111  0.53333333  0.55555556  0.57777778
  0.6         0.62222222  0.64444444  0.66666667  0.68888889  0.71111111
  0.73333333  0.75555556  0.77777778  0.8         0.82222222  0.84444444
  0.86666667  0.88888889  0.91111111  0.93333333  0.95555556  0.97777778
  1.        ]","[0.76498956 0.76499279 0.76500269 0.76501969 0.76504423 0.76507676
 0.76511775 0.76516766 0.76522698 0.76529617 0.76537574 0.76546617
 0.76556797 0.76568163 0.76580767 0.76594658 0.76609887 0.76626505
 0.76644562 0.76664107 0.76685191 0.76707862 0.76732169 0.76758157
 0.76785874 0.76815365 0.76846672 0.76879839 0.76914904 0.76951908
 0.76990885 0.77031871 0.77074897 0.77119991 0.77167181 0.7721649
 0.77267938 0.77321541 0.77377312 0.77435261 0.77495394 0.7755771
 0.77622206 0.77688875 0.77757703 0.77828671 0.77901756 0.77976928
 0.78054152 0.78133387 0.78214583 0.78297688 0.78382638 0.78469366
 0.78557794 0.78647838 0.78739406 0.78832398 0.78926703 0.79022202
 0.79118768 0.79216262 0.79314537 0.79413433 0.79512782 0.79612402
 0.79712101 0.79811673 0.79910903 0.80009559 0.80107397 0.80204161
 0.80299577 0.80393358 0.80485202 0.8057479  0.80661786 0.80745838
 0.80826576 0.80903612 0.80976537 0.81044925 0.8110833  0.81166283
 0.81218295 0.81263857 0.81302434 0.81333471 0.81356387 0.81370578
 0.81375415]"
90,930,"[-1.         -0.97777778 -0.95555556 -0.93333333 -0.91111111 -0.88888889
 -0.86666667 -0.84444444 -0.82222222 -0.8        -0.77777778 -0.75555556
 -0.73333333 -0.71111111 -0.68888889 -0.66666667 -0.64444444 -0.62222222
 -0.6        -0.57777778 -0.55555556 -0.53333333 -0.51111111 -0.48888889
 -0.46666667 -0.44444444 -0.42222222 -0.4        -0.37777778 -0.35555556
 -0.33333333 -0.31111111 -0.28888889 -0.26666667 -0.24444444 -0.22222222
 -0.2        -0.17777778 -0.15555556 -0.13333333 -0.11111111 -0.08888889
 -0.06666667 -0.04444444 -0.02222222  0.          0.02222222  0.04444444
  0.06666667  0.08888889  0.11111111  0.13333333  0.15555556  0.17777778
  0.2         0.22222222  0.24444444  0.26666667  0.28888889  0.31111111
  0.33333333  0.35555556  0.37777778  0.4         0.42222222  0.44444444
  0.46666667  0.48888889  0.51111111  0.53333333  0.55555556  0.57777778
  0.6         0.62222222  0.64444444  0.66666667  0.68888889  0.71111111
  0.73333333  0.75555556  0.77777778  0.8         0.82222222  0.84444444
  0.86666667  0.88888889  0.91111111  0.93333333  0.95555556  0.97777778
  1.        ]","[0.76499032 0.76499354 0.76500344 0.76502043 0.76504496 0.76507748
 0.76511846 0.76516835 0.76522764 0.76529681 0.76537635 0.76546675
 0.76556851 0.76568213 0.76580812 0.76594698 0.76609921 0.76626533
 0.76644584 0.76664122 0.76685199 0.76707862 0.7673216  0.76758139
 0.76785847 0.76815328 0.76846625 0.7687978  0.76914835 0.76951826
 0.76990791 0.77031764 0.77074777 0.77119858 0.77167034 0.77216328
 0.7726776  0.77321348 0.77377104 0.77435037 0.77495153 0.77557453
 0.77621933 0.77688584 0.77757395 0.77828346 0.77901413 0.77976568
 0.78053774 0.78132991 0.7821417  0.78297257 0.7838219  0.784689
 0.7855731  0.78647338 0.78738889 0.78831864 0.78926152 0.79021635
 0.79118185 0.79215664 0.79313923 0.79412805 0.79512139 0.79611745
 0.7971143  0.7981099  0.79910207 0.80008851 0.80106678 0.80203431
 0.80298836 0.80392607 0.80484442 0.80574021 0.80661008 0.80745053
 0.80825783 0.80902812 0.80975731 0.81044113 0.81107513 0.81165461
 0.8121747  0.81263028 0.81301602 0.81332637 0.81355551 0.81369741
 0.81374578]"
160,20,"[-1.     -0.9875 -0.975  -0.9625 -0.95   -0.9375 -0.925  -0.9125 -0.9
 -0.8875 -0.875  -0.8625 -0.85   -0.8375 -0.825  -0.8125 -0.8    -0.7875
 -0.775  -0.7625 -0.75   -0.7375 -0.725  -0.7125 -0.7    -0.6875 -0.675
 -0.6625 -0.65   -0.6375 -0.625  -0.6125 -0.6    -0.5875 -0.575  -0.5625
 -0.55   -0.5375 -0.525  -0.5125 -0.5    -0.4875 -0.475  -0.4625 -0.45
 -0.4375 -0.425  -0.4125 -0.4    -0.3875 -0.375  -0.3625 -0.35   -0.3375
 -0.325  -0.3125 -0.3    -0.2875 -0.275  -0.2625 -0.25   -0.2375 -0.225
 -0.2125 -0.2    -0.1875 -0.175  -0.1625 -0.15   -0.1375 -0.125  -0.1125
 -0.1    -0.0875 -0.075  -0.0625 -0.05   -0.0375 -0.025  -0.0125  0.
  0.0125  0.025   0.0375  0.05    0.0625  0.075   0.0875  0.1     0.1125
  0.125   0.1375  0.15    0.1625  0.175   0.1875  0.2     0.2125  0.225
  0.2375  0.25    0.2625  0.275   0.2875  0.3     0.3125  0.325   0.3375
  0.35    0.3625  0.375   0.3875  0.4     0.4125  0.425   0.4375  0.45
  0.4625  0.475   0.4875  0.5     0.5125  0.525   0.5375  0.55    0.5625
  0.575   0.5875  0.6     0.6125  0.625   0.6375  0.65    0.6625  0.675
  0.6875  0.7     0.7125  0.725   0.7375  0.75    0.7625  0.775   0.7875
  0.8     0.8125  0.825   0.8375  0.85    0.8625  0.875   0.8875  0.9
  0.9125  0.925   0.9375  0.95    0.9625  0.975   0.9875  1.    ]","[0.76458407 0.76458532 0.76458909 0.7645955  0.76460462 0.76461656
 0.76463141 0.76464926 0.76467023 0.7646944  0.76472187 0.76475275
 0.76478713 0.76482512 0.76486681 0.76491231 0.76496173 0.76501515
 0.7650727  0.76513445 0.76520054 0.76527104 0.76534607 0.76542572
 0.7655101  0.76559932 0.76569346 0.76579263 0.76589693 0.76600646
 0.76612132 0.76624159 0.76636739 0.76649879 0.7666359  0.76677881
 0.7669276  0.76708236 0.76724319 0.76741016 0.76758336 0.76776287
 0.76794877 0.76814113 0.76834003 0.76854554 0.76875773 0.76897667
 0.76920242 0.76943504 0.76967458 0.76992112 0.77017468 0.77043534
 0.77070312 0.77097807 0.77126023 0.77154964 0.77184631 0.77215029
 0.7724616  0.77278024 0.77310624 0.77343961 0.77378035 0.77412846
 0.77448394 0.77484679 0.77521698 0.77559451 0.77597935 0.77637147
 0.77677084 0.77717743 0.77759118 0.77801206 0.77844001 0.77887497
 0.77931687 0.77976564 0.78022122 0.78068351 0.78115242 0.78162788
 0.78210976 0.78259798 0.78309241 0.78359294 0.78409944 0.78461179
 0.78512983 0.78565343 0.78618244 0.78671669 0.78725603 0.78780027
 0.78834924 0.78890276 0.78946062 0.79002262 0.79058857 0.79115823
 0.79173138 0.7923078  0.79288723 0.79346944 0.79405416 0.79464113
 0.79523006 0.79582069 0.79641272 0.79700584 0.79759974 0.79819411
 0.79878861 0.79938291 0.79997665 0.80056948 0.80116102 0.80175089
 0.8023387  0.80292405 0.80350652 0.80408569 0.80466111 0.80523234
 0.8057989  0.80636033 0.80691614 0.80746581 0.80800884 0.80854468
 0.8090728  0.80959263 0.8101036  0.8106051  0.81109653 0.81157727
 0.81204667 0.81250406 0.81294878 0.81338011 0.81379735 0.81419976
 0.81458657 0.81495702 0.81531029 0.81564558 0.81596204 0.81625879
 0.81653496 0.81678963 0.81702185 0.81723067 0.8174151  0.81757411
 0.81770668 0.81781171 0.81788812 0.81793478 0.81795053]"
